year,month,carrier,carrier_name,AIRPORT,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,arr_delay,def_avg_Delay,aircraft_delay(min/flight),nas_delay(min/flight),weather_delay(min/flight),carrier_delay(min/flight),security_delay(min/flight)
2007,7,B6,JetBlue Airways,IAD,"Washington, DC: Washington Dulles International",687.0,197.0,6.0,2.0,13636.0,5060.021712143793,0.15193349490583932,0.07192187685909172,0.12672317835431116,0.08651656650381195,0.026465528648934766
2007,7,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",5136.0,1692.0,117.0,49.0,144701.0,59924.0217121438,0.019072613522619613,0.014840773389828147,0.02260868781098069,0.01590287950347314,0.013411917922762152
2007,7,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",331.0,96.0,3.0,2.0,6224.0,851.0217121437931,0.2551783789101731,0.15334987186729873,0.47461261085664164,0.15664789478007685,0.0755287009063444
2007,7,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1007.0,335.0,11.0,2.0,26269.0,12545.021712143793,0.09659444647309733,0.061541259672754776,0.13262864645468297,0.0613643427306564,0.018951310293593697
2007,7,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",278.0,73.0,5.0,2.0,6295.0,405.02171214379314,0.3685472674491985,0.24744605412896137,0.565926569089556,0.33150354358756845,0.1518784972022382
2007,7,CO,Continental Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",406.0,112.0,16.0,2.0,8434.0,1985.021712143793,0.21524254580140428,0.18326990871524293,0.17533606078316774,0.1511903578881617,0.04187192118226601
2007,7,CO,Continental Air Lines Inc.,BOS,"Boston, MA: Logan International",581.0,187.0,19.0,1.0,13190.0,4195.021712143793,0.1612284535886458,0.10004133231662936,0.10763661472692286,0.10606626620616001,0.049888996981715686
2007,7,CO,Continental Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",1380.0,344.0,12.0,4.0,21898.0,7025.021712143793,0.05604088966852823,0.03190654349595781,0.03914176529361474,0.058931208553026845,0.027246376811594204
2007,7,CO,Continental Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",408.0,106.0,24.0,2.0,6342.0,715.0217121437931,0.17834954692850866,0.14739158772123082,0.17547716761123056,0.09859438741939729,0.06581336238198983
2007,7,CO,Continental Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",332.0,109.0,10.0,4.0,7789.0,1686.0217121437931,0.2548361384469175,0.19070936151021198,0.21514629948364888,0.19381966874839449,0.07926442612555484
2007,7,CO,Continental Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",179.0,56.0,2.0,1.0,3684.0,38.02171214379314,0.4534712044433148,0.3331809482484755,0.31595122861943675,0.31381044595215873,0.1452513966480447
2007,7,CO,Continental Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",5250.0,1811.0,107.0,46.0,141298.0,33566.0217121438,0.014831713451548894,0.014708790633802968,0.014189777113406663,0.016441437734213398,0.007417297136923306
2007,7,CO,Continental Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",485.0,136.0,2.0,1.0,8955.0,1637.0217121437931,0.17052863355864004,0.1165396683101748,0.16090559935314333,0.12593986722473477,0.048109965635738834
2007,7,CO,Continental Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",7928.0,1969.0,69.0,87.0,126535.0,48992.0217121438,0.009552399439879341,0.006481466491480088,0.011111911969631445,0.009274734777204384,0.004034656277357142
2007,7,CO,Continental Air Lines Inc.,MCO,"Orlando, FL: Orlando International",682.0,182.0,3.0,2.0,10781.0,2177.021712143793,0.12308200435302603,0.07941707316348284,0.08909661127403064,0.06944996516391723,0.03838747435590852
2007,7,CO,Continental Air Lines Inc.,MIA,"Miami, FL: Miami International",310.0,106.0,3.0,1.0,6894.0,1821.021712143793,0.30329593267882193,0.17604954468282144,0.1552859331649344,0.14230085092062883,0.1427347987439338
2007,7,CO,Continental Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",465.0,155.0,13.0,2.0,12214.0,3340.021712143793,0.20718898764938912,0.15692164440872972,0.1315000881367883,0.14565455037156386,0.03997794320374965
2007,7,CO,Continental Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",335.0,62.0,3.0,3.0,3743.0,-2.9782878562068618,0.24454592336265593,0.14925373134328357,0.26652452025586354,0.14615460901472704,0.07995735607675906
2007,7,CO,Continental Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",140.0,50.0,1.0,1.0,3841.0,208.02171214379317,0.7077713059472716,0.4841330011913788,0.5680539932508436,0.41569469067836146,0.15151515151515152
2007,7,CO,Continental Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",400.0,138.0,7.0,2.0,6666.0,989.0217121437933,0.1490133817192107,0.09956412021105758,0.11023835319609968,0.11905069839627522,0.05555555555555555
2007,7,CO,Continental Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",256.0,61.0,3.0,2.0,3258.0,-686.9782878562069,0.20488980716253444,0.1810012519768055,0.15472808441558442,0.24566056663424127,0.1953125
2007,7,CO,Continental Air Lines Inc.,TPA,"Tampa, FL: Tampa International",426.0,111.0,1.0,4.0,6667.0,625.0217121437931,0.1899411719303191,0.11432915333077928,0.13247803653604798,0.14078671323570177,0.05921414372118597
2007,7,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",13231.0,3874.0,161.0,41.0,224218.0,85610.02171214379,0.004914470861129273,0.0034731789982220657,0.005314161786002338,0.005246531900514315,0.0042309124611113
2007,7,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",246.0,91.0,2.0,1.0,4164.0,-163.97828785620686,0.25492920745533987,0.13039283668485635,0.24069319640564826,0.18669977118932865,0.5487804878048781
2007,7,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",1766.0,493.0,28.0,13.0,26162.0,8024.021712143793,0.03659257292328344,0.022462580660916907,0.027622020274562883,0.03699432978952546,0.04810092670392966
2007,7,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",886.0,265.0,47.0,2.0,13958.0,1228.0217121437931,0.06780996747392143,0.051804953025997455,0.13151772220534452,0.06303244410592794,0.05869074492099323
2007,7,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",362.0,139.0,2.0,1.0,6835.0,903.0217121437933,0.17877035253344736,0.10218908983508834,0.24147123594637407,0.13403165343878246,0.08425414364640885
2007,7,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",1378.0,784.0,33.0,10.0,49346.0,12858.021712143793,0.05472207700045863,0.03827130856131919,0.0454058154804096,0.05674322991183261,0.02104499274310595
2007,7,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1198.0,452.0,17.0,2.0,25271.0,8091.021712143793,0.060153086823964,0.041470098948261765,0.04284516061390563,0.03947115884641819,0.0710082414884536
2007,7,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",613.0,245.0,1.0,2.0,14189.0,2890.021712143793,0.10644366065601166,0.06987318593849633,0.13388433502852923,0.1093690720024708,0.21071234366503538
2007,7,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",2821.0,682.0,20.0,3.0,36786.0,10919.021712143793,0.02077765649113562,0.013741090358369604,0.026457541265569557,0.023453113100417977,0.03544842254519674
2007,7,DL,Delta Air Lines Inc.,TPA,"Tampa, FL: Tampa International",775.0,303.0,10.0,1.0,18071.0,3802.021712143793,0.0958711615634347,0.07499993598066104,0.07459125055236411,0.06605826948416377,0.027096774193548386
2007,7,EV,Atlantic Southeast Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",12048.0,4581.0,529.0,38.0,330429.0,62823.0217121438,0.005257686025417349,0.0054814117728785175,0.007466031168940641,0.006283816758142881,0.009151428474137639
2007,7,EV,Atlantic Southeast Airlines,VLD,"Valdosta, GA: Valdosta Regional",87.0,33.0,3.0,1.0,2157.0,-1316.9782878562069,0.5363984674329502,0.7314524555903866,0.7524588221353241,0.8426731597856315,0.4333898624458263
2007,7,MQ,American Eagle Airlines Inc.,BOS,"Boston, MA: Logan International",990.0,238.0,47.0,3.0,17920.0,3805.021712143793,0.07873696877133303,0.07224105085947191,0.10832531665865,0.07434276609385149,0.029928918817807702
2007,7,MQ,American Eagle Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",8403.0,2879.0,425.0,84.0,195112.0,105056.0217121438,0.00784536404302428,0.006216658687998989,0.010675124770945113,0.011527402012353541,0.007933674481336032
2007,7,MQ,American Eagle Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",668.0,189.0,42.0,3.0,11233.0,2445.021712143793,0.09318354603093766,0.09545295067931474,0.12714297432532196,0.05691347335662346,0.059880239520958084
2007,7,MQ,American Eagle Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",7988.0,2014.0,354.0,22.0,125197.0,59238.0217121438,0.007345950730037415,0.00737800846557955,0.016612969769119086,0.010132924316738453,0.007511266900350526
2007,7,NW,Northwest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",400.0,134.0,11.0,4.0,6960.0,-503.97828785620686,0.1645881670533643,0.10757575757575757,0.21848739495798317,0.12052932761087268,0.10869565217391304
2007,7,NW,Northwest Airlines Inc.,BOS,"Boston, MA: Logan International",410.0,145.0,14.0,3.0,8261.0,-597.9782878562069,0.14184493800245265,0.10179934462256932,0.16831393804134118,0.1765368922945033,0.1099952175992348
2007,7,NW,Northwest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",7729.0,1769.0,351.0,16.0,108622.0,34424.0217121438,0.007736455202563826,0.004496192198491267,0.011260605354611994,0.012680161257644849,0.0035684269957850967
2007,7,NW,Northwest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",393.0,150.0,33.0,3.0,9190.0,-247.9782878562069,0.21754395842423732,0.11123419298064935,0.22823035207435938,0.14546175545481582,0.15585241730279897
2007,7,NW,Northwest Airlines Inc.,MCO,"Orlando, FL: Orlando International",465.0,137.0,10.0,1.0,6108.0,-410.97828785620686,0.1165428161983126,0.07897371113647529,0.1593563858590547,0.10298119553585079,0.03644979041370512
2007,7,NW,Northwest Airlines Inc.,MEM,"Memphis, TN: Memphis International",2276.0,560.0,51.0,6.0,31626.0,7071.021712143793,0.029135053516845144,0.014908355059181786,0.041029153313346424,0.0338392905432192,0.027903917737340217
2007,7,NW,Northwest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",8320.0,1778.0,194.0,60.0,105691.0,31468.021712143796,0.00790011064497852,0.0041305166900877785,0.015667112835081584,0.010027299674088348,0.0038759879489787936
2007,7,OH,Comair Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",397.0,141.0,36.0,3.0,8541.0,-804.9782878562069,0.18427681293914888,0.12989522705247786,0.20239515665738653,0.13659133092156114,0.13993842709207946
2007,7,OH,Comair Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",5836.0,1393.0,204.0,12.0,81598.0,2718.021712143793,0.01108497394509567,0.007494205407141807,0.011617808702711379,0.010990736799490308,0.0034867781373033456
2007,7,OH,Comair Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",480.0,171.0,39.0,2.0,11006.0,-805.9782878562069,0.24136532220676862,0.10962807069364448,0.15627043284948347,0.12970023174104806,0.03930817610062893
2007,7,OH,Comair Inc.,LGA,"New York, NY: LaGuardia",1166.0,391.0,118.0,15.0,24010.0,-704.9782878562069,0.06899475964855518,0.04667841453137354,0.0658515481016495,0.05294279289357222,0.013613221160390971
2007,7,UA,United Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",180.0,46.0,2.0,1.0,2535.0,-170.97828785620686,0.34719265881462563,0.20541549953314658,0.3355335533553355,0.35280339628165713,0.12777777777777777
2007,7,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",7065.0,1673.0,94.0,21.0,103701.0,49503.0217121438,0.010156274001425995,0.005772481701404058,0.010172670728830432,0.010406108227422566,0.002689313517338995
2007,7,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",2251.0,670.0,41.0,15.0,42747.0,17672.021712143793,0.03504863276846248,0.020879946380027846,0.03446703768870295,0.029843644438580896,0.02090574123918781
2007,7,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",668.0,231.0,8.0,3.0,14676.0,5082.021712143793,0.11540923658532899,0.07973962823286296,0.14278724965699152,0.08163457674543208,0.025420856400406734
2007,7,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",485.0,160.0,12.0,5.0,9841.0,2948.021712143793,0.15188263945339467,0.10535535078916157,0.3274711946634324,0.11215003063480646,0.03917525773195876
2007,7,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",3921.0,1128.0,116.0,7.0,69283.0,26061.021712143796,0.01882367267794198,0.012214385378468905,0.024424861401857585,0.017101879850829036,0.007404299429868944
2007,7,US,US Airways Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",173.0,51.0,1.0,1.0,2229.0,-601.9782878562069,0.3128507125876404,0.19517359755738906,0.641257225433526,0.21970139897653504,0.12898294558830556
2007,7,US,US Airways Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",253.0,120.0,1.0,1.0,6321.0,195.02171214379317,0.27489616449402765,0.15814019643071026,0.26051024074739487,0.2126640989802227,0.3371308997907463
2007,7,US,US Airways Inc.,BNA,"Nashville, TN: Nashville International",142.0,62.0,4.0,1.0,3179.0,-10.978287856206862,0.45859154929577467,0.28463240843791177,0.7824726134585289,0.28456683231144986,0.6379453189726595
2007,7,US,US Airways Inc.,BOS,"Boston, MA: Logan International",1823.0,620.0,91.0,2.0,38316.0,13186.021712143793,0.04053129820012056,0.02977700491546863,0.06626858343057751,0.028162046593357897,0.023014720769141586
2007,7,US,US Airways Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",6334.0,1839.0,110.0,11.0,91247.0,33625.0217121438,0.010591887746942983,0.005843472699339974,0.012549900287224303,0.007396164624910876,0.006347077976685165
2007,7,US,US Airways Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2343.0,694.0,95.0,22.0,41695.0,15454.021712143793,0.03136030539759971,0.021346434399061913,0.03651479806041047,0.02402379784318475,0.01174316325183578
2007,7,US,US Airways Inc.,DEN,"Denver, CO: Denver International",440.0,161.0,1.0,1.0,7965.0,1709.0217121437931,0.16867858366417446,0.07750686258679154,0.13671875,0.10213799518655779,0.043153049482163405
2007,7,US,US Airways Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",581.0,207.0,4.0,6.0,10481.0,1585.0217121437931,0.11472097077284005,0.0752263011799282,0.1721170395869191,0.07947492508212338,0.06757187480079047
2007,7,US,US Airways Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",234.0,86.0,1.0,1.0,4518.0,-117.97828785620686,0.32795156407669024,0.14938466551369775,0.7217473884140551,0.23857957256586051,0.0811965811965812
2007,7,US,US Airways Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",616.0,238.0,3.0,3.0,13797.0,2281.021712143793,0.113534993106804,0.06883218106912573,0.17445528405244046,0.09552196063063335,0.1196660482374768
2007,7,US,US Airways Inc.,LAS,"Las Vegas, NV: McCarran International",3003.0,814.0,34.0,9.0,44103.0,17969.021712143793,0.019793471957895385,0.013815748740371855,0.03185832119306248,0.018626577982714804,0.008191452041719421
2007,7,US,US Airways Inc.,LAX,"Los Angeles, CA: Los Angeles International",836.0,231.0,6.0,1.0,11420.0,1803.021712143793,0.07394441236319639,0.051272146793063265,0.15773699984226303,0.051370091593707624,0.03471035543403964
2007,7,US,US Airways Inc.,ORD,"Chicago, IL: Chicago O'Hare International",685.0,283.0,8.0,4.0,15968.0,2407.021712143793,0.1100124668106853,0.07177783566217838,0.07680101555061886,0.08108250849429816,0.12371644191513054
2007,7,US,US Airways Inc.,PHL,"Philadelphia, PA: Philadelphia International",3993.0,1513.0,82.0,20.0,91723.0,31524.021712143796,0.01972751602715679,0.013636898379378513,0.0168920758212889,0.012586192608066997,0.008970317179862165
2007,7,US,US Airways Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5896.0,1415.0,70.0,17.0,68088.0,21055.021712143796,0.009777848859463523,0.005658322365039886,0.01631368553303382,0.009174178837908383,0.006886078011493588
2007,7,US,US Airways Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",410.0,128.0,10.0,1.0,6292.0,673.0217121437931,0.15158667715709415,0.11107996137432638,0.4319105691056911,0.0941096206519449,0.10124252185918084
2007,7,US,US Airways Inc.,SAN,"San Diego, CA: San Diego International",517.0,128.0,5.0,2.0,7685.0,416.02171214379314,0.11833447253056684,0.09350169085142569,0.1647257345218075,0.12659446350055853,0.08059316569954868
2007,7,US,US Airways Inc.,SFO,"San Francisco, CA: San Francisco International",701.0,257.0,5.0,4.0,14182.0,3101.021712143793,0.09244967051639578,0.064965832959522,0.11882262991881007,0.08020979204020469,0.04634423629767482
2007,7,US,US Airways Inc.,TPA,"Tampa, FL: Tampa International",681.0,233.0,9.0,4.0,12496.0,2044.021712143793,0.0960949396086486,0.06504657809384515,0.15947995885366514,0.06890811729803417,0.07969362229650455
2007,7,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",1464.0,364.0,7.0,2.0,17360.0,8704.021712143793,0.03595547208704012,0.030198446937014668,0.033751205400192864,0.027474539314763586,0.013035498268885828
2007,7,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1785.0,326.0,14.0,1.0,14420.0,7445.021712143793,0.028929996192667277,0.017210905651438575,0.02667733760170735,0.020943634575546828,0.015855398763278898
2007,7,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5368.0,1429.0,7.0,13.0,93734.0,48416.0217121438,0.012267891877812962,0.013083655740483624,0.01766117637950723,0.00888258324543285,0.004718239738642058
2007,7,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",3865.0,1075.0,58.0,33.0,57515.0,36232.0217121438,0.01436722522980504,0.011266074248165352,0.02013984353579333,0.012353227148754541,0.007346717135419162
2007,7,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1354.0,357.0,5.0,3.0,19191.0,9202.021712143793,0.044449269815883014,0.034537593463575295,0.044307230715263046,0.032707450903242695,0.025759267932413447
2007,7,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4272.0,1198.0,47.0,33.0,64865.0,38322.0217121438,0.013726051250446326,0.01021829395116886,0.018696892724924294,0.010751222667636964,0.008461917691294526
2007,7,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",7074.0,1394.0,23.0,8.0,63094.0,39229.0217121438,0.006838232478138639,0.0048144859923766525,0.009193598666838936,0.006138802391518098,0.004603767289854272
2007,7,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3575.0,768.0,32.0,1.0,36687.0,22490.021712143796,0.0153905473374621,0.00945854765556741,0.021525349650349652,0.010947681963698289,0.009661530023520973
2007,7,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3536.0,825.0,11.0,13.0,46808.0,27651.021712143796,0.01794024742424842,0.012218060918563757,0.02204720713021768,0.012738850826649096,0.00738071018508775
2007,7,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6773.0,1580.0,14.0,33.0,91962.0,51988.0217121438,0.009167046844893143,0.0075483877296950936,0.01400089211989404,0.006797628249587152,0.005789546497149986
2007,7,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",6110.0,1365.0,29.0,15.0,65702.0,39136.0217121438,0.00870689414761332,0.006587047325373804,0.010402778332202307,0.0065849647003538535,0.004591695640150204
2007,7,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",1283.0,256.0,2.0,1.0,11492.0,5822.021712143793,0.037593100363601514,0.03117692907248636,0.0383716050122909,0.03091765408703506,0.035259622165311956
2007,7,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2896.0,588.0,7.0,3.0,26985.0,16651.021712143793,0.01697652743080111,0.012126419280462871,0.02139050506038234,0.014703463381899625,0.009029147062842864
2007,7,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1464.0,442.0,13.0,13.0,22193.0,11713.021712143793,0.03937068240550388,0.025790183483451353,0.0531009057564189,0.028917402756663484,0.030258364490461126
2007,7,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2101.0,578.0,1.0,8.0,28770.0,16210.021712143793,0.027064282713112085,0.0178546162783876,0.03042878892392083,0.0197940414818896,0.019130084575110753
2007,7,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2511.0,547.0,5.0,20.0,33546.0,19209.021712143796,0.026394545586398484,0.019149884902122723,0.03423467126180369,0.021862090797213272,0.008384162317382465
2007,7,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",590.0,205.0,6.0,1.0,10816.0,6598.021712143793,0.10317801307481002,0.05368672892885968,0.10671688637790333,0.06736057076055045,0.025583626479053403
2007,7,XE,ExpressJet Airlines Inc.,BNA,"Nashville, TN: Nashville International",432.0,127.0,21.0,2.0,7531.0,1076.0217121437931,0.1798203783182324,0.09768282980549797,0.16864866155646296,0.125250501002004,0.06111111111111111
2007,7,XE,ExpressJet Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",2909.0,580.0,36.0,6.0,40636.0,22236.021712143796,0.027778939677581625,0.01547316618423765,0.02962260610937132,0.029631071391410208,0.009003257542274386
2007,7,XE,ExpressJet Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",336.0,82.0,4.0,1.0,4273.0,-111.97828785620686,0.2259892022447965,0.11022024541074112,0.1471146545178436,0.14896688319317858,0.12926251008878129
2007,7,XE,ExpressJet Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",262.0,78.0,17.0,2.0,5300.0,417.02171214379314,0.3072563917100552,0.17065813139967995,0.27710056885549467,0.28587134081578147,0.14879027041014362
2007,7,XE,ExpressJet Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",406.0,109.0,21.0,3.0,6947.0,427.02171214379314,0.19564282778696332,0.14814132764503374,0.13574378480532998,0.14493411897811123,0.05203635606743912
2007,7,XE,ExpressJet Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",217.0,64.0,13.0,1.0,3934.0,43.02171214379314,0.3567028105721453,0.20172253503832727,0.30420178718549973,0.2794527108441408,0.09216589861751152
2007,7,XE,ExpressJet Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",211.0,58.0,5.0,1.0,3074.0,-270.97828785620686,0.31200251791505684,0.22309288877543093,0.14406505816458423,0.22840525535243197,0.12638230647709323
2007,7,XE,ExpressJet Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",4851.0,1379.0,404.0,37.0,135212.0,28658.021712143796,0.016571631257624526,0.02227772805230904,0.038677852530666385,0.01567804924087196,0.0058342376401675595
2007,7,XE,ExpressJet Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",176.0,49.0,9.0,1.0,2976.0,-444.97828785620686,0.4234763363976847,0.24186506112694178,0.261970853573907,0.3654080389768575,0.13111888111888112
2007,7,XE,ExpressJet Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",6904.0,1669.0,217.0,76.0,115698.0,45465.0217121438,0.010507957109474443,0.009217204655006974,0.01738122827346466,0.009563833738987731,0.007367973110132867
2007,7,XE,ExpressJet Airlines Inc.,LEX,"Lexington, KY: Blue Grass",84.0,27.0,1.0,1.0,2540.0,-346.97828785620686,1.8073974595713727,0.9754084115397984,0.9116259116259116,0.7156385281385281,0.20292207792207795
2007,7,XE,ExpressJet Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",769.0,175.0,5.0,1.0,9232.0,1771.0217121437931,0.08219333269860477,0.044130314162315595,0.09689941259576085,0.07399666029098434,0.05779511631267158
2007,7,XE,ExpressJet Airlines Inc.,MEM,"Memphis, TN: Memphis International",272.0,96.0,10.0,2.0,5933.0,439.02171214379314,0.3034037284492828,0.1852430161253691,0.19429590017825313,0.22934842571971475,0.07761437908496732
2007,7,XE,ExpressJet Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",480.0,93.0,2.0,2.0,5501.0,1042.0217121437931,0.1417618443316413,0.08438113072944532,0.10449946751863685,0.12887310955367023,0.0974025974025974
2007,7,XE,ExpressJet Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",353.0,100.0,12.0,2.0,6637.0,974.0217121437933,0.2639895252835892,0.12705623873293845,0.22543514492587272,0.16929314176180218,0.18349975555689496
2007,7,XE,ExpressJet Airlines Inc.,ONT,"Ontario, CA: Ontario International",929.0,109.0,1.0,3.0,7103.0,1646.0217121437931,0.06971727681133338,0.042776132705609544,0.04816132810007676,0.0790664497382632,0.0193756727664155
2007,7,XE,ExpressJet Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",299.0,83.0,23.0,1.0,6165.0,1092.0217121437931,0.26903620807699696,0.2057938264507469,0.32177966960575655,0.2646617333368446,0.08175399479747306
2007,7,XE,ExpressJet Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",271.0,74.0,12.0,2.0,5364.0,721.0217121437931,0.294903050622108,0.2036439114391144,0.3527999351849806,0.2600780234070221,0.15138612924590783
2007,7,XE,ExpressJet Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",527.0,68.0,3.0,4.0,4330.0,-212.9782878562069,0.11543866693435052,0.06653275428135892,0.14126080539742777,0.14548208649645625,0.13766417382892435
2007,7,XE,ExpressJet Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",219.0,47.0,15.0,2.0,3516.0,-301.97828785620686,0.4011184514487666,0.2728283684291451,0.1640289045529104,0.35002485535210043,0.3710045662100457
2007,7,XE,ExpressJet Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",454.0,95.0,7.0,4.0,5959.0,-2.9782878562068618,0.14305376058256808,0.07940816198861446,0.08471704506946798,0.16680058653777008,0.17389288198469743
2007,7,XE,ExpressJet Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",156.0,48.0,6.0,1.0,3971.0,-151.97828785620686,0.6094661945045576,0.5136251475163609,0.4801097393689986,0.47487973019887914,0.32051282051282054
2007,7,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",2289.0,479.0,61.0,6.0,31840.0,12676.021712143793,0.03207088528189445,0.028720288659126583,0.024246395806028834,0.025906190508078943,0.008955875928352992
2007,7,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",195.0,57.0,2.0,1.0,4066.0,-1353.9782878562069,0.36538461538461536,0.3777777777777778,0.15897435897435896,0.3899335232668566,0.22564102564102564
2007,7,YV,Mesa Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",2431.0,463.0,68.0,7.0,35604.0,10865.021712143793,0.03255419189894246,0.033069713335367984,0.04236939531057178,0.026956853184591987,0.03702180172768408
