year,month,carrier,carrier_name,AIRPORT,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,def_avg_Delay
2016,6,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3670.0,958.0,203.08,16.49,369.63,1.35,367.46,40.0,6.0,68762.0,12540.0,1770.0,27932.0,144.0,26376.0,24737.021712143793
2016,6,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3799.0,845.0,240.87,19.59,219.51,2.82,362.21,30.0,2.0,50027.0,12595.0,1757.0,10266.0,88.0,25321.0,23682.021712143793
2016,6,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1740.0,439.0,137.65,1.24,117.4,0.52,182.18,16.0,6.0,28304.0,8926.0,280.0,4921.0,9.0,14168.0,12529.021712143793
2016,6,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1730.0,475.0,140.03,0.68,142.9,2.06,189.33,14.0,3.0,28182.0,8306.0,26.0,5844.0,130.0,13876.0,12237.021712143793
2016,6,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",751.0,125.0,38.5,1.87,21.3,1.81,61.52,4.0,1.0,6400.0,1671.0,514.0,675.0,47.0,3493.0,1854.0217121437931
2016,6,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",467.0,139.0,49.65,0.13,36.02,2.34,50.86,3.0,1.0,8373.0,2754.0,19.0,1444.0,88.0,4068.0,2429.021712143793
2016,6,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",540.0,203.0,47.73,6.38,109.14,0.88,38.87,9.0,6.0,13875.0,2160.0,537.0,7792.0,30.0,3356.0,1717.0217121437931
2016,6,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",890.0,207.0,65.06,5.62,68.78,0.36,67.17,8.0,1.0,15887.0,3846.0,780.0,5568.0,23.0,5670.0,4031.021712143793
2016,6,B6,JetBlue Airways,BDL,"Hartford, CT: Bradley International",265.0,87.0,33.61,5.34,19.44,1.0,27.61,2.0,1.0,4943.0,2019.0,302.0,762.0,44.0,1816.0,177.02171214379314
2016,6,B6,JetBlue Airways,HOU,"Houston, TX: William P Hobby",60.0,20.0,4.22,0.46,10.56,0.26,4.49,1.0,1.0,1012.0,239.0,54.0,395.0,19.0,305.0,-1333.9782878562069
2016,6,B6,JetBlue Airways,HPN,"White Plains, NY: Westchester County",330.0,100.0,33.84,3.74,29.41,0.02,33.0,4.0,1.0,5825.0,1792.0,259.0,1474.0,1.0,2299.0,660.0217121437931
2016,6,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",21386.0,2946.0,776.18,106.22,886.78,1.0,1175.82,5.0,89.0,222667.0,77027.0,10430.0,45673.0,182.0,89355.0,87716.02171214379
2016,6,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5685.0,868.0,276.43,23.9,300.55,0.9,266.22,2.0,28.0,57391.0,21888.0,3213.0,13078.0,36.0,19176.0,17537.021712143793
2016,6,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2842.0,237.0,100.25,2.34,15.67,1.59,117.15,5.0,1.0,10088.0,5934.0,51.0,389.0,29.0,3685.0,2046.0217121437931
2016,6,NK,Spirit Air Lines,LAS,"Las Vegas, NV: McCarran International",930.0,212.0,53.38,3.81,88.35,0.03,66.44,30.0,1.0,12518.0,2647.0,266.0,4832.0,2.0,4771.0,3132.021712143793
2016,6,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",797.0,227.0,42.2,3.54,117.55,1.46,62.25,14.0,6.0,11673.0,1822.0,207.0,5152.0,57.0,4435.0,2796.021712143793
2016,6,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",724.0,177.0,40.06,5.11,78.71,1.14,51.98,20.0,1.0,9805.0,2041.0,346.0,3932.0,155.0,3331.0,1692.0217121437931
2016,6,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",510.0,126.0,26.24,2.0,49.76,0.65,47.35,15.0,3.0,8870.0,1624.0,118.0,2845.0,11.0,4272.0,2633.021712143793
2016,6,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",600.0,155.0,37.26,5.3,74.85,0.24,37.35,8.0,2.0,9430.0,2564.0,306.0,3686.0,6.0,2868.0,1229.0217121437931
2016,6,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",930.0,220.0,39.57,4.45,112.98,0.06,62.94,23.0,1.0,11773.0,2126.0,235.0,5263.0,5.0,4144.0,2505.021712143793
2016,6,OO,SkyWest Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",497.0,105.0,26.99,4.39,30.14,0.28,43.2,3.0,2.0,5487.0,1931.0,353.0,861.0,8.0,2334.0,695.0217121437931
2016,6,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3853.0,321.0,92.37,5.82,56.78,1.45,164.57,6.0,2.0,26096.0,11984.0,326.0,1875.0,54.0,11857.0,10218.021712143793
2016,6,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",2988.0,373.0,83.1,18.79,120.7,1.0,149.4,5.0,4.0,33179.0,15874.0,1821.0,4710.0,47.0,10727.0,9088.021712143793
2016,6,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",528.0,131.0,38.62,5.53,46.22,1.0,39.63,11.0,2.0,8883.0,2902.0,520.0,2152.0,40.0,3269.0,1630.0217121437931
2016,6,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4621.0,602.0,151.12,22.89,204.12,1.11,222.76,85.0,69.0,49757.0,20438.0,2318.0,10179.0,29.0,16793.0,15154.021712143793
2016,6,VX,Virgin America,LAX,"Los Angeles, CA: Los Angeles International",1186.0,367.0,111.04,21.9,120.44,2.31,111.31,17.0,1.0,18855.0,5974.0,806.0,5416.0,175.0,6484.0,4845.021712143793
2016,6,VX,Virgin America,JFK,"New York, NY: John F. Kennedy International",352.0,101.0,26.72,9.73,32.68,0.8,31.07,3.0,1.0,5144.0,1066.0,404.0,2035.0,12.0,1627.0,-11.978287856206862
2016,6,VX,Virgin America,LAS,"Las Vegas, NV: McCarran International",416.0,88.0,18.73,3.06,21.72,1.89,42.6,6.0,3.0,4972.0,657.0,93.0,1487.0,161.0,2574.0,935.0217121437931
2016,6,VX,Virgin America,DCA,"Washington, DC: Ronald Reagan Washington National",112.0,32.0,8.39,6.18,5.96,1.57,9.9,1.0,2.0,1645.0,496.0,284.0,290.0,231.0,344.0,-1294.9782878562069
2016,6,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6342.0,1228.0,305.66,97.33,281.75,1.29,541.97,148.0,26.0,74121.0,18334.0,7901.0,14377.0,83.0,33426.0,31787.021712143793
2016,6,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",5160.0,1324.0,325.35,56.6,288.21,10.99,642.85,113.0,59.0,85320.0,18999.0,5596.0,14500.0,933.0,45292.0,43653.021712143796
2016,6,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1308.0,306.0,85.93,22.67,88.5,0.11,108.78,22.0,6.0,19622.0,4837.0,2605.0,5132.0,18.0,7030.0,5391.021712143793
2016,6,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",5698.0,1153.0,325.29,69.15,236.94,1.89,519.73,116.0,100.0,68190.0,16868.0,6806.0,12693.0,196.0,31627.0,29988.021712143793
2016,6,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",4315.0,1133.0,255.12,42.25,294.07,4.47,537.09,86.0,40.0,65823.0,14292.0,3825.0,12564.0,308.0,34834.0,33195.021712143796
2016,6,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",6518.0,1242.0,328.04,27.28,200.55,2.8,683.32,61.0,28.0,62776.0,16467.0,2736.0,7986.0,122.0,35465.0,33826.021712143796
2016,6,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3577.0,1354.0,298.35,18.13,561.82,2.6,473.1,64.0,10.0,65027.0,14599.0,1251.0,21386.0,296.0,27495.0,25856.021712143793
2016,6,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",201.0,52.0,17.89,0.96,3.79,1.09,28.27,5.0,1.0,3914.0,1117.0,72.0,161.0,203.0,2361.0,722.0217121437931
2016,6,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",959.0,279.0,81.3,19.65,99.77,0.67,77.61,18.0,8.0,14801.0,4258.0,1000.0,4718.0,52.0,4773.0,3134.021712143793
2016,6,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",2158.0,494.0,162.78,9.18,66.68,0.05,255.31,24.0,1.0,29976.0,9210.0,1019.0,2823.0,1.0,16923.0,15284.021712143793
2016,6,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3610.0,701.0,196.4,23.72,132.11,2.06,346.7,24.0,14.0,43664.0,12911.0,2138.0,5356.0,157.0,23102.0,21463.021712143793
2016,6,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",7565.0,1303.0,356.14,33.2,274.55,3.57,635.54,107.0,6.0,71001.0,18728.0,2675.0,10927.0,253.0,38418.0,36779.021712143796
2016,6,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester-Boston Regional",420.0,74.0,21.85,3.38,8.65,1.0,39.13,11.0,1.0,4154.0,1124.0,473.0,401.0,15.0,2141.0,502.02171214379314
2016,6,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",1196.0,291.0,83.07,6.37,53.05,1.9,146.61,8.0,1.0,17496.0,5531.0,601.0,2380.0,67.0,8917.0,7278.021712143793
2016,6,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",1017.0,328.0,108.75,3.97,37.36,1.05,176.87,11.0,4.0,18169.0,5864.0,388.0,1757.0,134.0,10026.0,8387.021712143793
2016,6,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3575.0,883.0,234.33,36.71,219.63,0.48,391.85,26.0,31.0,49717.0,12691.0,2994.0,9052.0,10.0,24970.0,23331.021712143793
2016,6,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",1763.0,499.0,140.7,8.44,100.48,2.15,247.24,11.0,8.0,28251.0,7823.0,551.0,4370.0,246.0,15261.0,13622.021712143793
2016,6,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",353.0,88.0,38.99,6.37,8.4,0.61,33.63,1.0,2.0,5192.0,1951.0,611.0,362.0,11.0,2257.0,618.0217121437931
2016,6,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",2747.0,718.0,209.21,20.65,123.64,1.92,362.59,24.0,9.0,41782.0,12290.0,1732.0,4812.0,68.0,22880.0,21241.021712143793
2016,6,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",534.0,124.0,46.48,3.26,14.6,0.03,59.63,7.0,2.0,7251.0,2298.0,404.0,484.0,1.0,4064.0,2425.021712143793
2016,6,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",254.0,63.0,21.53,1.69,7.42,1.0,31.36,5.0,1.0,2790.0,737.0,88.0,323.0,15.0,1627.0,-11.978287856206862
2016,6,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",1200.0,298.0,100.63,3.01,27.7,0.46,166.19,7.0,1.0,15134.0,4905.0,576.0,825.0,19.0,8809.0,7170.021712143793
2016,6,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",709.0,181.0,55.0,12.63,41.79,1.0,70.58,5.0,2.0,11903.0,3284.0,1160.0,2430.0,126.0,4903.0,3264.021712143793
2016,6,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5157.0,1177.0,325.73,21.08,169.56,2.69,657.94,44.0,4.0,58598.0,15767.0,1398.0,5731.0,137.0,35565.0,33926.021712143796
2016,6,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",2968.0,676.0,216.37,8.02,109.6,1.53,340.48,49.0,7.0,32208.0,10925.0,809.0,3326.0,48.0,17100.0,15461.021712143793
2016,6,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1360.0,364.0,113.54,9.39,53.39,3.41,184.26,20.0,6.0,21194.0,5615.0,758.0,1922.0,492.0,12407.0,10768.021712143793
2016,6,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",1408.0,427.0,148.59,7.19,113.29,0.4,157.53,8.0,3.0,20790.0,8709.0,186.0,4028.0,6.0,7861.0,6222.021712143793
2016,6,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2304.0,519.0,153.41,14.4,79.83,0.22,271.15,12.0,7.0,31183.0,10540.0,1102.0,3076.0,8.0,16457.0,14818.021712143793
2016,6,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",757.0,247.0,59.6,8.32,54.04,2.0,123.04,12.0,2.0,12281.0,2795.0,754.0,2336.0,62.0,6334.0,4695.021712143793
2016,6,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1593.0,387.0,115.76,10.19,65.55,3.2,192.3,14.0,6.0,21979.0,6323.0,882.0,2392.0,223.0,12159.0,10520.021712143793
2016,6,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",550.0,176.0,55.89,6.38,20.47,1.0,92.27,5.0,2.0,10075.0,3047.0,507.0,725.0,163.0,5633.0,3994.021712143793
2016,6,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",2955.0,658.0,178.54,17.86,113.9,1.23,346.48,20.0,9.0,35488.0,9416.0,1727.0,4273.0,39.0,20033.0,18394.021712143793
2016,7,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",2548.0,710.0,185.86,33.59,265.37,2.24,222.93,77.0,3.0,47838.0,12095.0,3036.0,13574.0,87.0,19046.0,17407.021712143793
2016,7,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1748.0,602.0,145.59,17.67,294.89,1.86,141.99,54.0,11.0,53243.0,15505.0,1785.0,21813.0,96.0,14044.0,12405.021712143793
2016,7,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",4096.0,1252.0,378.03,47.24,449.48,2.86,374.38,36.0,2.0,79250.0,27280.0,4739.0,18325.0,95.0,28811.0,27172.021712143793
2016,7,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12229.0,3064.0,866.46,117.88,753.56,6.01,1320.09,186.0,77.0,238314.0,78426.0,12463.0,37465.0,268.0,109692.0,108053.02171214379
2016,7,AA,American Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",1492.0,489.0,145.15,17.53,148.24,5.46,172.63,15.0,3.0,32071.0,9003.0,1729.0,7273.0,246.0,13820.0,12181.021712143793
2016,7,AA,American Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5651.0,1785.0,378.01,61.44,806.37,3.79,535.4,146.0,27.0,144410.0,34642.0,8012.0,56185.0,177.0,45394.0,43755.021712143796
2016,7,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4733.0,1273.0,382.28,58.1,416.91,4.05,411.66,63.0,10.0,93370.0,28950.0,6006.0,16767.0,148.0,41499.0,39860.021712143796
2016,7,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",724.0,275.0,60.86,10.89,127.69,0.84,74.72,23.0,9.0,23136.0,4203.0,781.0,11078.0,51.0,7023.0,5384.021712143793
2016,7,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",730.0,196.0,61.31,7.87,54.14,0.6,72.08,13.0,5.0,13153.0,4170.0,498.0,3095.0,18.0,5372.0,3733.021712143793
2016,7,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1695.0,486.0,160.76,20.24,140.27,0.72,164.01,17.0,3.0,30651.0,10902.0,1715.0,5579.0,66.0,12389.0,10750.021712143793
2016,7,AA,American Airlines Inc.,SAN,"San Diego, CA: San Diego International",889.0,228.0,63.41,13.32,57.74,0.32,93.21,12.0,1.0,13986.0,3341.0,1184.0,2669.0,10.0,6782.0,5143.021712143793
2016,7,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",2346.0,713.0,150.86,36.74,323.78,2.32,199.29,122.0,24.0,46697.0,7451.0,3856.0,21912.0,174.0,13304.0,11665.021712143793
2016,7,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1063.0,314.0,88.64,16.09,109.27,0.23,99.76,15.0,6.0,20352.0,5993.0,1369.0,6404.0,10.0,6576.0,4937.021712143793
2016,7,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",998.0,368.0,115.63,13.75,114.45,0.52,123.65,12.0,3.0,22760.0,7514.0,1451.0,4764.0,25.0,9006.0,7367.021712143793
2016,7,AA,American Airlines Inc.,PDX,"Portland, OR: Portland International",448.0,134.0,43.73,4.87,29.46,0.17,55.77,9.0,1.0,8524.0,2533.0,538.0,1194.0,17.0,4242.0,2603.021712143793
2016,7,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",8056.0,1594.0,442.02,69.87,568.96,3.41,509.74,145.0,29.0,100647.0,29851.0,6947.0,27670.0,115.0,36064.0,34425.021712143796
2016,7,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2459.0,735.0,169.68,25.26,359.08,3.24,177.73,78.0,5.0,46000.0,10688.0,2781.0,19964.0,96.0,12471.0,10832.021712143793
2016,7,AA,American Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5433.0,1050.0,364.07,42.87,283.04,4.98,355.03,84.0,51.0,67536.0,26752.0,3734.0,10622.0,136.0,26292.0,24653.021712143793
2016,7,AA,American Airlines Inc.,TPA,"Tampa, FL: Tampa International",1064.0,333.0,107.36,13.64,81.33,0.36,130.31,16.0,7.0,21470.0,6875.0,1358.0,3406.0,19.0,9812.0,8173.021712143793
2016,7,AA,American Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",769.0,227.0,62.93,10.3,50.7,0.77,102.29,17.0,3.0,14581.0,3774.0,798.0,1920.0,48.0,8041.0,6402.021712143793
2016,7,AA,American Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",809.0,234.0,85.0,8.8,36.26,0.62,103.33,15.0,3.0,16710.0,6544.0,627.0,1826.0,16.0,7697.0,6058.021712143793
2016,7,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",501.0,145.0,59.76,10.37,21.85,0.17,52.85,8.0,2.0,10133.0,3854.0,939.0,1319.0,10.0,4011.0,2372.021712143793
2016,7,AA,American Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1127.0,397.0,121.86,18.58,126.91,1.84,127.81,19.0,1.0,24238.0,7713.0,1925.0,4963.0,50.0,9587.0,7948.021712143793
2016,7,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",751.0,244.0,89.65,13.57,62.53,0.58,77.67,15.0,2.0,15305.0,5197.0,1125.0,2897.0,26.0,6060.0,4421.021712143793
2016,7,AA,American Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",749.0,225.0,86.63,13.0,41.08,0.24,84.04,9.0,2.0,15137.0,5868.0,1091.0,1749.0,4.0,6425.0,4786.021712143793
2016,7,AA,American Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",592.0,152.0,47.39,6.63,29.46,0.2,68.32,13.0,4.0,9904.0,3444.0,634.0,1005.0,3.0,4818.0,3179.021712143793
2016,7,AA,American Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",4061.0,945.0,268.73,48.85,352.53,2.22,272.67,62.0,16.0,62449.0,20053.0,3709.0,19142.0,78.0,19467.0,17828.021712143793
2016,7,AA,American Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",286.0,89.0,31.4,3.78,10.37,0.21,43.24,3.0,1.0,5783.0,1717.0,195.0,553.0,45.0,3273.0,1634.0217121437931
2016,7,AA,American Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",436.0,137.0,44.26,7.47,31.3,0.43,53.53,4.0,1.0,7963.0,2435.0,783.0,1266.0,32.0,3447.0,1808.0217121437931
2016,7,AS,Alaska Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",5261.0,637.0,124.04,12.73,329.35,4.67,166.22,7.0,4.0,29102.0,7577.0,981.0,11131.0,161.0,9252.0,7613.021712143793
2016,7,AS,Alaska Airlines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1381.0,136.0,49.14,1.81,33.34,8.57,43.13,2.0,2.0,6143.0,3013.0,36.0,932.0,230.0,1932.0,293.02171214379314
2016,7,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",913.0,214.0,72.26,8.91,69.87,1.0,61.96,13.0,3.0,17701.0,6002.0,644.0,5678.0,22.0,5355.0,3716.021712143793
2016,7,B6,JetBlue Airways,JAX,"Jacksonville, FL: Jacksonville International",310.0,89.0,41.06,2.17,24.75,0.24,20.79,10.0,1.0,7153.0,3578.0,595.0,1278.0,6.0,1696.0,57.02171214379314
2016,7,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1815.0,557.0,205.82,9.9,125.34,5.8,210.14,32.0,2.0,40370.0,13958.0,2359.0,5757.0,293.0,18003.0,16364.021712143793
2016,7,B6,JetBlue Airways,SJU,"San Juan, PR: Luis Munoz Marin International",1045.0,325.0,141.99,12.16,43.65,1.76,125.45,10.0,1.0,21154.0,7753.0,840.0,1529.0,50.0,10982.0,9343.021712143793
2016,7,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3957.0,1140.0,306.6,33.45,331.72,3.3,464.92,60.0,5.0,74370.0,18569.0,2651.0,18489.0,109.0,34552.0,32913.021712143796
2016,7,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1858.0,580.0,213.14,14.46,111.81,3.07,237.53,31.0,4.0,45526.0,13756.0,2727.0,6261.0,154.0,22628.0,20989.021712143793
2016,7,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",483.0,142.0,54.38,4.04,30.48,0.37,52.74,10.0,8.0,12317.0,4463.0,1082.0,1608.0,19.0,5145.0,3506.021712143793
2016,7,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3773.0,1275.0,240.51,27.54,474.6,0.75,531.6,140.0,10.0,120809.0,18399.0,3071.0,49985.0,25.0,49329.0,47690.021712143796
2016,7,B6,JetBlue Airways,LGB,"Long Beach, CA: Long Beach Airport",775.0,154.0,56.15,1.53,18.23,1.68,76.41,3.0,1.0,8448.0,3131.0,309.0,581.0,86.0,4341.0,2702.021712143793
2016,7,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",62.0,27.0,10.22,0.86,6.24,1.0,8.68,1.0,2.0,1715.0,500.0,109.0,240.0,51.0,815.0,-823.9782878562069
2016,7,B6,JetBlue Airways,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62.0,27.0,4.78,1.04,15.55,0.1,5.53,2.0,2.0,1267.0,183.0,86.0,579.0,8.0,411.0,-1227.9782878562069
2016,7,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",3713.0,396.0,152.52,21.5,94.01,1.0,126.97,2.0,1.0,30315.0,14365.0,2554.0,5385.0,32.0,7979.0,6340.021712143793
2016,7,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",21681.0,3368.0,946.1,168.44,1092.62,3.84,1157.0,45.0,110.0,295235.0,95768.0,17400.0,74898.0,121.0,107048.0,105409.02171214379
2016,7,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",5005.0,591.0,194.59,39.43,134.4,1.0,221.59,7.0,2.0,53289.0,23257.0,2356.0,7135.0,58.0,20483.0,18844.021712143793
2016,7,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",648.0,164.0,42.06,7.57,83.42,0.19,30.76,2.0,2.0,14218.0,3800.0,730.0,6796.0,34.0,2858.0,1219.0217121437931
2016,7,NK,Spirit Air Lines,LAS,"Las Vegas, NV: McCarran International",961.0,208.0,14.83,0.2,169.01,0.06,23.89,21.0,2.0,13628.0,981.0,12.0,11330.0,4.0,1301.0,-337.97828785620686
2016,7,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",403.0,127.0,3.75,1.25,112.83,0.33,8.83,12.0,1.0,8469.0,360.0,93.0,7262.0,16.0,738.0,-900.9782878562069
2016,7,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",527.0,131.0,10.24,0.24,101.26,0.32,18.94,11.0,2.0,8570.0,777.0,4.0,6736.0,12.0,1041.0,-597.9782878562069
2016,7,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",961.0,249.0,9.42,2.0,225.24,0.47,11.87,34.0,4.0,18700.0,642.0,193.0,16544.0,9.0,1312.0,-326.97828785620686
2016,7,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4165.0,396.0,111.29,15.16,55.51,2.14,211.9,6.0,2.0,30660.0,13574.0,783.0,1876.0,207.0,14220.0,12581.021712143793
2016,7,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",3743.0,847.0,114.8,26.97,354.92,1.0,349.31,152.0,16.0,80742.0,17917.0,4251.0,33000.0,17.0,25557.0,23918.021712143793
2016,7,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3266.0,440.0,88.86,19.28,124.31,1.66,205.88,12.0,14.0,39172.0,15087.0,2454.0,5905.0,35.0,15691.0,14052.021712143793
2016,7,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",347.0,69.0,25.27,1.78,15.53,1.43,25.0,2.0,3.0,4714.0,1707.0,250.0,836.0,64.0,1857.0,218.02171214379314
2016,7,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",524.0,107.0,31.96,7.18,21.85,1.0,45.02,3.0,1.0,8905.0,2127.0,1217.0,1031.0,25.0,4505.0,2866.021712143793
2016,7,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5205.0,737.0,172.26,25.46,250.95,1.13,287.21,16.0,36.0,51343.0,18812.0,1843.0,10601.0,18.0,20069.0,18430.021712143793
2016,7,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1471.0,234.0,55.49,12.18,74.77,2.22,89.33,24.0,8.0,17637.0,4950.0,690.0,5074.0,132.0,6791.0,5152.021712143793
2016,7,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",321.0,85.0,25.05,5.2,23.11,0.13,31.51,3.0,2.0,6620.0,2791.0,565.0,866.0,6.0,2392.0,753.0217121437931
